Column1,Typo,Target,Match 1,Column2,Match 2,Column3,Match 3,Column4,
1026,TOxaliplatin,Oxaliplatin,Oxaliplatin,1,Doxorubicin,0,Daunorubicin,0,
1027,TOxaliplaytin,Oxaliplatin,Oxaliplatin,1,Doxorubicin,0,Daunorubicin,0,
1028,Oxamniquijne,Oxamniquine,Oxamniquine,1,Amodiaquine,0,Primaquine,0,
1029,OxamniquijCne,Oxamniquine,Oxamniquine,1,Amodiaquine,0,Dexamethasone,0,
1030,OxygeOxygen,Oxygen,Oxamniquine,0,Irinotecan,0,Tamoxifen,0,
1031,Olxygen,Oxygen,Oxygen,1,Warfarin,0,Glucagon,0,
1032,OxygeOxygen,Oxygen,Oxamniquine,0,Irinotecan,0,Tamoxifen,0,
1033,Oytocin,Oxytocin,Lidocaine,0,Iodine,0,Oxygen,0,
1034,OytociOytocin,Oxytocin,Irinotecan,0,Flucytosine,0,Dasatinib,0,
1035,Oxystocin,Oxytocin,Oxytocin,1,Amikacin,0,Irinotecan,0,
1036,OxytocCn,Oxytocin,Oxytocin,1,Oxygen,0,Halothane,0,
1037,P-amiEnosalicylic acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Acetylsalicylic acid,0,Salicylic acid,0,
1038,pP-amiEnosalicylic acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Acetylsalicylic acid,0,Salicylic acid,0,
1039,P-aminosalicyldc acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Acetylsalicylic acid,0,Salicylic acid,0,
1040,Paclitael,Paclitaxel,Paclitaxel,1,Phenytoin,0,Nystatin,0,
1041,PaclitFxel,Paclitaxel,Paclitaxel,1,Docetaxel,0,Pyridoxine,0,
1042,PacOitFxel,Paclitaxel,Docetaxel,0,Paclitaxel,1,Abacavir,0,
1043,Paliperdone,Paliperidone,Paliperidone,1,Pilocarpine,0,Rifapentine,0,
1044,Pliperdone,Paliperidone,Paliperidone,1,Fluoxetine,0,Losartan,0,
1045,Pancreatic enzymePancreatic enzymes,Pancreatic enzymes,Artesunate/amodiaquine,0,Pancreatic enzymes,1,Sulfadoxine/pyrimethamine,0,
1046,Pancreatic enzymePancreaticenzymes,Pancreatic enzymes,Artesunate/amodiaquine,0,Sulfadoxine/pyrimethamine,0,Benzathine benzylpenicillin,0,
1047,PanKcreatic enzymes,Pancreatic enzymes,Pancreatic enzymes,1,Pyridostigmine,0,Penicillamine,0,
1048,Pjracetamol,Paracetamol,Paracetamol,1,Proguanil,0,Praziquantel,0,
1049,Promomycin,Paromomycin,Paromomycin,1,Plazomicin,0,Irinotecan,0,
1050,ParNomomycin,Paromomycin,Paromomycin,1,Irinotecan,0,Spectinomycin,0,
1051,ParNozmomycin,Paromomycin,Paromomycin,1,Irinotecan,0,Erythromycin,0,
1052,Pwromomycin,Paromomycin,Paromomycin,1,Plazomicin,0,Irinotecan,0,
1053,PwromomyIin,Paromomycin,Bleomycin,0,Proguanil,0,Phenytoin,0,
1054,Pegaspaurgase,Pegaspargase,Pegaspargase,1,Pilocarpine,0,Phenobarbital,0,
1055,Pegapargase,Pegaspargase,Pegaspargase,1,Pilocarpine,0,Paliperidone,0,
1056,Pegaprgase,Pegaspargase,Pegaspargase,1,Bisoprolol,0,Epinephrine,0,
1057,Pegylated interfeqon-alpha-2a,Pegylated interferon-alpha-2a,Pegylated interferon-alpha-2a,1,Progesterone vaginal ring,0,Coagulation factor IX,0,
1058,Pegylatey interfeqon-alpha-2a,Pegylated interferon-alpha-2a,Pegylated interferon-alpha-2a,1,Progesterone vaginal ring,0,Lidocaine/epinephrine,0,
1059,Penicilamine,Penicillamine,Penicillamine,1,Pyrimethamine,0,Budesonide,0,
1060,PenicilaminPenicilamine,Penicillamine,Phenoxymethylpenicillin,0,Sulfadoxine/pyrimethamine,0,Methylthioninium chloride,0,
1061,Penicillmamine,Penicillamine,Penicillamine,1,Pentamidine,0,Pyrimethamine,0,
1062,Penicilvamine,Penicillamine,Penicillamine,1,Pyrimethamine,0,Capecitabine,0,
1063,PeIicilvamine,Penicillamine,Calamine,0,Bupivacaine,0,Bicalutamide,0,
1064,PentaTidine,Pentamidine,Pentamidine,1,Ranitidine,0,Bendamustine,0,
1065,PhntaTidine,Pentamidine,Methadone,0,Pentamidine,1,Bedaquiline,0,
1066,PentamidinaPentamidine,Pentamidine,Lamivudine/zidovudine,0,Phenoxymethylpenicillin,0,Emtricitabine/tenofovir,0,
1067,PvntamidinaPentamidine,Pentamidine,Lamivudine/zidovudine,0,Phenoxymethylpenicillin,0,Emtricitabine/tenofovir,0,
1068,Pentamidie,Pentamidine,Pentamidine,1,Ethionamide,0,Gentamicin,0,
1069,Pentmidie,Pentamidine,Ethionamide,0,Pentamidine,1,Phenytoin,0,
1070,Permethricn,Permethrin,Permethrin,1,Phenytoin,0,Paromomycin,0,
1071,Piermethricn,Permethrin,Permethrin,1,Phenytoin,0,Paromomycin,0,
1072,Permmethrin,Permethrin,Permethrin,1,Phenytoin,0,Warfarin,0,
1073,Pertbussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Tetanus vaccine,0,Rubella vaccine,0,
1074,PertbussiWs vaccine,Pertussis vaccine,Pertussis vaccine,1,Tetanus vaccine,0,Rubella vaccine,0,
1075,PerJtussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Tetanus vaccine,0,Hepatitis A vaccine,0,
1076,PerJussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Rabies vaccine,0,Varicella vaccine,0,
1077,PhenobarbitVl,Phenobarbital,Phenobarbital,1,Haloperidol,0,Paliperidone,0,
1078,PhenobaYbital,Phenobarbital,Phenobarbital,1,Haloperidol,0,Fomepizole,0,
1079,PhcnobaYbital,Phenobarbital,Phenobarbital,1,Haloperidol,0,Biperiden,0,
1080,Phenonxymethylpenicillin,Phenoxymethylpenicillin,Phenoxymethylpenicillin,1,Benzylpenicillin,0,Procaine benzylpenicillin,0,
1081,Phenonmxymethylpenicillin,Phenoxymethylpenicillin,Phenoxymethylpenicillin,1,Benzylpenicillin,0,Procaine benzylpenicillin,0,
1082,Pheytoin,Phenytoin,Codeine,0,Phenytoin,1,Iodine,0,
1083,Phytoin,Phenytoin,Codeine,0,Phenytoin,1,Iodine,0,
1084,Phezytoin,Phenytoin,Phenytoin,1,Oxygen,0,Diazepam,0,
1085,Chezytoin,Phenytoin,Diazepam,0,Phenytoin,1,Colistin,0,
1086,Pvhytomenadione,Phytomenadione,Phytomenadione,1,Povidone iodine,0,Betamethasone,0,
1087,PvhytomenadioOne,Phytomenadione,Phytomenadione,1,Povidone iodine,0,Betamethasone,0,
1088,Phytomenadiose,Phytomenadione,Phytomenadione,1,Potassium iodide,0,Ethionamide,0,
1089,Phytomonadiose,Phytomenadione,Phytomenadione,1,Potassium iodide,0,Ethionamide,0,
1090,Piocarpine,Pilocarpine,Pilocarpine,1,Procarbazine,0,Losartan,0,
1091,Piperacillian/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Meropenem/vaborbactam,0,Ceftazidime/avibactam,0,
1092,PiperaTcillian/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Meropenem/vaborbactam,0,Ceftazidime/avibactam,0,
1093,Piperacillin/taDobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Meropenem/vaborbactam,0,Ceftazidime/avibactam,0,
1094,Piperacillino/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Ceftazidime/avibactam,0,Meropenem/vaborbactam,0,
1095,PlateletPPlatelets,Platelets,Platelets,1,Potassium iodide,0,Lenalidomide,0,
1096,Platslets,Platelets,Platelets,1,Whole blood,0,Lactulose,0,
1097,PlatsletePlatslets,Platelets,Lactulose,0,Bicalutamide,0,Paclitaxel,0,
1098,Plazoicin,Plazomicin,Bleomycin,0,Plazomicin,1,Ofloxacin,0,
1099,PlazoiciPlazoicin,Plazomicin,Levofloxacin,0,Moxifloxacin,0,Cloxacillin,0,
1100,Plazomcin,Plazomicin,Plazomicin,1,Bleomycin,0,Ofloxacin,0,
1101,Pazomcin,Plazomicin,Plazomicin,1,Natamycin,0,Pyrantel,0,
1102,PoKdophyllum resin,Podophyllum resin,Podophyllum resin,1,Spectinomycin,0,Dactinomycin,0,
1103,Poliomyelitis vaccinze,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Pneumococcal vaccine,0,Tetanus vaccine,0,
1104,Poliomyelitais vaccinze,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Pneumococcal vaccine,0,Tetanus vaccine,0,
1105,Poliomyelitis vaKccine,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Pneumococcal vaccine,0,Yellow fever vaccine,0,
1106,olymyxin B,Polymyxin B,Polymyxin B,1,Oxamniquine,0,Clomifene,0,
1107,aPolymyxin B,Polymyxin B,Polymyxin B,1,Bevacizumab,0,Adalimumab,0,
1108,olymyxin B,Polymyxin B,Polymyxin B,1,Oxamniquine,0,Clomifene,0,
1109,Potassiumbchloride,Potassium chloride,Potassium chloride,1,Potassium iodide,0,Sodium chloride,0,
1110,PotIssium iodide,Potassium iodide,Potassium iodide,1,Phytomenadione,0,Budesonide,0,
1111,Ptassium iodide,Potassium iodide,Potassium iodide,1,Phytomenadione,0,Potassium chloride,0,
1112,Potassium permangante,Potassium permanganate,Potassium permanganate,1,Potassium iodide,0,Potassium chloride,0,
1113,Potassium ermangante,Potassium permanganate,Potassium permanganate,1,Potassium iodide,0,Potassium chloride,0,
1114,Pvidone iodine,Povidone iodine,Povidone iodine,1,Phytomenadione,0,Betamethasone,0,
1115,vidone iodine,Povidone iodine,Povidone iodine,1,Phytomenadione,0,Betamethasone,0,
1116,Povidone iodinPovidone iodine,Povidone iodine,Benzathine benzylpenicillin,0,Isoniazid/rifapentine,0,Phenoxymethylpenicillin,0,
1117,Povidne iodine,Povidone iodine,Povidone iodine,1,Phytomenadione,0,Levothyroxine,0,
1118,Povidne ioine,Povidone iodine,Cefotaxime,0,Nifedipine,0,Povidone iodine,1,
1119,PraziquantRl,Praziquantel,Praziquantel,1,Primaquine,0,Pyridoxine,0,
1120,Paziquantel,Praziquantel,Praziquantel,1,Pyrantel,0,Diazoxide,0,
1121,Pziquantel,Praziquantel,Pyrantel,0,Praziquantel,1,Proguanil,0,
1122,PrednisolonfPrednisolone,Prednisolone,Methylprednisolone,0,Phenoxymethylpenicillin,0,Benzylpenicillin,0,
1123,PrednisoionfPrednisolone,Prednisolone,Methylprednisolone,0,Potassium permanganate,0,Benzylpenicillin,0,
1124,PrednisoMlone,Prednisolone,Prednisolone,1,Tetracycline,0,Bedaquiline,0,
1125,PrimaquiIne,Primaquine,Primaquine,1,Pyridoxine,0,Oxamniquine,0,
1126,QPrimaquiIne,Primaquine,Primaquine,1,Pyridoxine,0,Oxamniquine,0,
1127,Primaquiye,Primaquine,Primaquine,1,Proguanil,0,Propofol,0,
1128,Procaine benzylpenicillirn,Procaine benzylpenicillin,Procaine benzylpenicillin,1,Benzathine benzylpenicillin,0,Phenoxymethylpenicillin,0,
1129,PIrocaine benzylpenicillin,Procaine benzylpenicillin,Procaine benzylpenicillin,1,Benzathine benzylpenicillin,0,Phenoxymethylpenicillin,0,
1130,Pocarbazine,Procarbazine,Procarbazine,1,Dacarbazine,0,Cefuroxime,0,
1131,ProgesteroTne vaginal ring,Progesterone vaginal ring,Progesterone vaginal ring,1,Budesonide/formoterol,0,Norethisterone enantate,0,
1132,Progesterone vaginal rzng,Progesterone vaginal ring,Progesterone vaginal ring,1,Norethisterone enantate,0,Coagulation factor IX,0,
1133,zrogesterone vaginal rzng,Progesterone vaginal ring,Progesterone vaginal ring,1,Norethisterone enantate,0,Lidocaine/epinephrine,0,
1134,Progvuanil,Proguanil,Proguanil,1,Propofol,0,Retinol,0,
1135,wProgvuanil,Proguanil,Proguanil,1,Propofol,0,Retinol,0,
1136,Propool,Propofol,Propofol,1,Ethanol,0,Bupropion,0,
1137,Proool,Propofol,Urea,0,Iohexol,0,Realgar,0,
1138,Proprfol,Propofol,Propofol,1,Proguanil,0,Pyrantel,0,
1139,PropCfol,Propofol,Propofol,1,Proguanil,0,Verapamil,0,
1140,Prpranolol,Propranolol,Propranolol,1,Proguanil,0,Propofol,0,
1141,Prranolol,Propranolol,Propofol,0,Proguanil,0,Timolol,0,
1142,PropSanolol,Propranolol,Propranolol,1,Proguanil,0,Prussian blue,0,
1143,PropSanodol,Propranolol,Propranolol,1,Tropicamide,0,Biperiden,0,
1144,PTropranolol,Propranolol,Propranolol,1,Bisoprolol,0,Streptomycin,0,
1145,PropyltGiouracil,Propylthiouracil,Propylthiouracil,1,Cefiderocol,0,Podophyllum resin,0,
1146,PropyltGiouaacil,Propylthiouracil,Propylthiouracil,1,Propranolol,0,Paracetamol,0,
1147,Propyylthiouracil,Propylthiouracil,Propylthiouracil,1,Cefiderocol,0,Propranolol,0,
1148,Pjropylthiouracil,Propylthiouracil,Propylthiouracil,1,Cefiderocol,0,Propranolol,0,
1149,ProsNtaglandin E1,Prostaglandin E1,Prostaglandin E1,1,Pentamidine,0,Bendamustine,0,
1150,ProstagIlandin E1,Prostaglandin E1,Prostaglandin E1,1,Adalimumab,0,Penicillamine,0,
1151,ProstagIlanding E1,Prostaglandin E1,Prostaglandin E1,1,Penicillamine,0,Bicalutamide,0,
1152,Prostaglanin E1,Prostaglandin E1,Prostaglandin E1,1,Adalimumab,0,Procarbazine,0,
1153,Prostalanin E1,Prostaglandin E1,Prostaglandin E1,1,Adalimumab,0,Penicillamine,0,
1154,Protamine suHfate,Protamine sulfate,Protamine sulfate,1,Selenium sulfide,0,Potassium iodide,0,
1155,ProtamiPe sulfate,Protamine sulfate,Protamine sulfate,1,Sodium thiosulfate,0,Barium sulfate,0,
1156,Prussian bQlue,Prussian blue,Prussian blue,1,Voriconazole,0,Miconazole,0,
1157,Prussin blue,Prussian blue,Prussian blue,1,Proguanil,0,Fluconazole,0,
1158,Pussin blue,Prussian blue,Prussian blue,1,Whole blood,0,Pyrantel,0,
1159,Prusian blue,Prussian blue,Prussian blue,1,Proguanil,0,Fluconazole,0,
1160,Pyrcantel,Pyrantel,Pyrantel,1,Losartan,0,Succimer,0,
1161,Pyrcanztel,Pyrantel,Pyrantel,1,Paracetamol,0,Budesonide,0,
1162,PyrantUl,Pyrantel,Pyrantel,1,Retinol,0,Ethanol,0,
1163,PyraniUl,Pyrantel,Pyrantel,1,Proguanil,0,Ethanol,0,
1164,Pyrntel,Pyrantel,Pyrantel,1,Permethrin,0,Mannitol,0,
1165,yrntel,Pyrantel,Pyrantel,1,Ethanol,0,Iohexol,0,
1166,Pyazinamide,Pyrazinamide,Budesonide,0,Ethionamide,0,Pyrazinamide,1,
1167,Pyrazinavide,Pyrazinamide,Pyrazinamide,1,Bicalutamide,0,Nicotinamide,0,
1168,Pyridostinmine,Pyridostigmine,Pyridostigmine,1,Pyrimethamine,0,Testosterone,0,
1169,Pyridostinmiye,Pyridostigmine,Pyridoxine,0,Loratadine,0,Varenicline,0,
1170,Pyridostiqmine,Pyridostigmine,Pyridostigmine,1,Pyrimethamine,0,Pyridoxine,0,
1171,PyridUstiqmine,Pyridostigmine,Pyridostigmine,1,Pyrimethamine,0,Pyridoxine,0,
1172,Pyridostigmiine,Pyridostigmine,Pyridostigmine,1,Pyrimethamine,0,Artesunate,0,
1173,Pyridostigmtiine,Pyridostigmine,Pyridostigmine,1,Pyrimethamine,0,Povidone iodine,0,
1174,PNridoxine,Pyridoxine,Pyridoxine,1,Primaquine,0,Amodiaquine,0,
1175,PSridoxine,Pyridoxine,Pyridoxine,1,Primaquine,0,Loratadine,0,
1176,Pyrdoxine,Pyridoxine,Pyridoxine,1,Bortezomib,0,Mefloquine,0,
1177,PyrdoxinPyrdoxine,Pyridoxine,Phytomenadione,0,Hydroxychloroquine,0,Betamethasone,0,
1178,PyrimethaminWPyrimethamine,Pyrimethamine,Sulfadoxine/pyrimethamine,0,Artesunate/amodiaquine,0,Lamivudine/zidovudine,0,
1179,PyrXmethamine,Pyrimethamine,Pyrimethamine,1,Pyridoxine,0,Betamethasone,0,
1180,PyrXTethamine,Pyrimethamine,Pyrimethamine,1,Pyridostigmine,0,Pyridoxine,0,
1181,Quinixe,Quinine,Quinine,1,Thiamine,0,Iodine,0,
1182,Quinne,Quinine,Senna,0,Quinine,1,Mesna,0,
1183,Quininse,Quinine,Quinine,1,Thiamine,0,Condoms,0,
1184,abies vaccine,Rabies vaccine,Rabies vaccine,1,Typhoid vaccine,0,BCG vaccine,0,
1185,abis vaccine,Rabies vaccine,Rabies vaccine,1,Typhoid vaccine,0,BCG vaccine,0,
1186,Rbies vaccine,Rabies vaccine,Rabies vaccine,1,Typhoid vaccine,0,Rubella vaccine,0,
1187,Rbes vaccine,Rabies vaccine,Rabies vaccine,1,Typhoid vaccine,0,Rubella vaccine,0,
1188,Raltegtavir,Raltegravir,Raltegravir,1,Ritonavir,0,Dolutegravir,0,
1189,RaltYegravir,Raltegravir,Raltegravir,1,Dolutegravir,0,Ritonavir,0,
1190,RaltYegrakvir,Raltegravir,Raltegravir,1,Dolutegravir,0,Ritonavir,0,
1191,RaltegrKavir,Raltegravir,Raltegravir,1,Dolutegravir,0,Ritonavir,0,
1192,Ranitidne,Ranitidine,Ranitidine,1,Lamivudine,0,Imatinib,0,
1193,Ranitiuine,Ranitidine,Ranitidine,1,Halothane,0,Methadone,0,
1194,Rantidine,Ranitidine,Ranitidine,1,Methadone,0,Amodiaquine,0,
1195,RasburicasRasburicase,Rasburicase,Hyoscine hydrobromide,0,Hepatitis B vaccine,0,Rotavirus vaccine,0,
1196,RasburicasRasburicse,Rasburicase,Rasburicase,1,Potassium chloride,0,Hyoscine hydrobromide,0,
1197,Rasfburicase,Rasburicase,Rasburicase,1,Risperidone,0,Fosfomycin,0,
1198,ReaVlgar,Realgar,Realgar,1,Succimer,0,Oxygen,0,
1199,ReYalgar,Realgar,Realgar,1,Calcium,0,Coal tar,0,
1200,ReYalgQar,Realgar,Realgar,1,Coal tar,0,Iohexol,0,
1201,Red bloog cells,Red blood cells,Red blood cells,1,Rasburicase,0,IUD with copper,0,
1202,Red blooDd cells,Red blood cells,Red blood cells,1,IUD with copper,0,Rasburicase,0,
1203,Jetinol,Retinol,Retinol,1,Ethanol,0,Fentanyl,0,
1204,JetKnol,Retinol,Ethanol,0,Retinol,1,Fentanyl,0,
1205,Rexinol,Retinol,Retinol,1,Proguanil,0,Ethanol,0,
1206,RCxinol,Retinol,Retinol,1,Proguanil,0,Senna,0,
1207,Rho(DD immune globulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Potassium chloride,0,
1208,Rho(DD immune glozulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Protamine sulfate,0,
1209,Rho(D) immune cglobulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Protamine sulfate,0,
1210,RibavHirin,Ribavirin,Ribavirin,1,Riboflavin,0,Efavirenz,0,
1211,eRibavirin,Ribavirin,Ribavirin,1,Riboflavin,0,Irinotecan,0,
1212,eRibaviXrin,Ribavirin,Ribavirin,1,Griseofulvin,0,Warfarin,0,
1213,RiboDlavin,Riboflavin,Riboflavin,1,Ribavirin,0,Ibuprofen,0,
1214,RiboDlaoin,Riboflavin,Ephedrine,0,Phenytoin,0,Melphalan,0,
1215,RiboflaXvin,Riboflavin,Riboflavin,1,Ribavirin,0,Cefalexin,0,
1216,RiboflaXviVn,Riboflavin,Riboflavin,1,Ribavirin,0,Rubella vaccine,0,
1217,Riboflavtn,Riboflavin,Riboflavin,1,Ribavirin,0,Ibuprofen,0,
1218,RiboflaItn,Riboflavin,Riboflavin,1,Ribavirin,0,Propofol,0,
1219,ifabutin,Rifabutin,Rifabutin,1,Aprepitant,0,Oxytocin,0,
1220,RifabutifRifabutin,Rifabutin,Ceftazidime/avibactam,0,Isoniazid/rifapentine,0,Isoniazid/rifampicin,0,
1221,RifabutifRifadutin,Rifabutin,Povidone iodine,0,Ceftazidime/avibactam,0,Paliperidone,0,
1222,Rifampiucin,Rifampicin,Rifampicin,1,Rifabutin,0,Fosfomycin,0,
1223,RifamVpiucin,Rifampicin,Rifampicin,1,Rifabutin,0,Ribavirin,0,
1224,RifapenUtine,Rifapentine,Rifapentine,1,Phytomenadione,0,Risperidone,0,
1225,RifawpenUtine,Rifapentine,Rifapentine,1,Phytomenadione,0,Risperidone,0,
1226,Rifapntine,Rifapentine,Rifapentine,1,Rifabutin,0,Ranitidine,0,
1227,RispeZidone,Risperidone,Risperidone,1,Ranitidine,0,Ceftazidime,0,
1228,RispXZidone,Risperidone,Risperidone,1,Cisplatin,0,Ranitidine,0,
1229,RisperidonARisperidone,Risperidone,Lamivudine/zidovudine,0,Spironolactone,0,Silver diamine fluoride,0,
1230,RIitonavir,Ritonavir,Ritonavir,1,Darunavir,0,Abacavir,0,
1231,Ritonuavir,Ritonavir,Ritonavir,1,Darunavir,0,Abacavir,0,
1232,RSitonuavir,Ritonavir,Ritonavir,1,Oseltamivir,0,Darunavir,0,
1233,Ritodnavir,Ritonavir,Ritonavir,1,Raltegravir,0,Darunavir,0,
1234,Rituximab,Rituximab,Rituximab,1,Trastuzumab,0,Bortezomib,0,
1235,Ritunimab,Rituximab,Rituximab,1,Ketamine,0,Ritonavir,0,
1236,Rituxiab,Rituximab,Retinol,0,Rituximab,1,Digoxin,0,
1237,Rituxmab,Rituximab,Rituximab,1,Retinol,0,Imatinib,0,
1238,Rotavirus vaccinRotavirus vaccine,Rotavirus vaccine,Japanese encephalitis vaccine,0,Tick-borne encephalitis vaccine,0,Haemophilus influenzae type b vaccine,0,
1239,Rotavirus vaccinRotavirs vaccine,Rotavirus vaccine,Japanese encephalitis vaccine,0,Meningococcal meningitis vaccine,0,Haemophilus influenzae type b vaccine,0,
1240,Rotavirs vaccine,Rotavirus vaccine,Rotavirus vaccine,1,Tetanus vaccine,0,Rubella vaccine,0,
1241,Rotavirus vacIine,Rotavirus vaccine,Rotavirus vaccine,1,Tetanus vaccine,0,Pertussis vaccine,0,
1242,Rubellae vaccine,Rubella vaccine,Rubella vaccine,1,Rabies vaccine,0,Varicella vaccine,0,
1243,Rubellae vacRcine,Rubella vaccine,Rubella vaccine,1,Rabies vaccine,0,Cholera vaccine,0,
1244,Rubeplla vaccine,Rubella vaccine,Rubella vaccine,1,Rabies vaccine,0,Bupivacaine,0,
1245,Rubella vaccne,Rubella vaccine,Rubella vaccine,1,Rabies vaccine,0,Diphtheria vaccine,0,
1246,albutamol,Salbutamol,Salbutamol,1,Halothane,0,Allopurinol,0,
1247,abutamol,Salbutamol,Ephedrine,0,Ethanol,0,Imatinib,0,
1248,SalbutamoSalbutamol,Salbutamol,Selenium sulfide,0,Lithium carbonate,0,Hepatitis A vaccine,0,
1249,SalbtamoSalbutamol,Salbutamol,Penicillamine,0,Carbamazepine,0,Colecalciferol,0,
1250,Salicylc acid,Salicylic acid,Salicylic acid,1,Folic acid,0,Colecalciferol,0,
1251,Salicylc aciSalicylc acid,Salicylic acid,Acetylsalicylic acid,0,P-aminosalicylic acid,0,Amoxicillin/clavulanic acid,0,
1252,Salicyllic acid,Salicylic acid,Salicylic acid,1,Zoledronic acid,0,Acetic acid,0,
1253,Selenium sulfMde,Selenium sulfide,Selenium sulfide,1,Magnesium sulfate,0,Calcium folinate,0,
1254,Selenium shlfMde,Selenium sulfide,Selenium sulfide,1,Suramin sodium,0,Caffeine citrate,0,
1255,Selenium sGlfide,Selenium sulfide,Selenium sulfide,1,Caffeine citrate,0,Magnesium sulfate,0,
1256,SennQa,Senna,Senna,1,Iohexol,0,Isoniazid,0,
1257,SAennQa,Senna,Senna,1,Iohexol,0,Isoniazid,0,
1258,enna,Senna,Senna,1,Urea,0,Iohexol,0,
1259,ena,Senna,Senna,1,Urea,0,Iohexol,0,
1260,Sena,Senna,Senna,1,Mesna,0,Iodine,0,
1261,Seertraline,Sertraline,Sertraline,1,Ceftriaxone,0,Atropine,0,
1262,ESertraline,Sertraline,Sertraline,1,Ceftriaxone,0,Cefuroxime,0,
1263,Silver iamine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Methylthioninium chloride,0,Rho(D) immune globulin,0,
1264,Silver dicamine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Methylthioninium chloride,0,Silver sulfadiazine,0,
1265,Silver diCmine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Methylthioninium chloride,0,Potassium chloride,0,
1266,Sglver sulfadiazine,Silver sulfadiazine,Silver sulfadiazine,1,Sulfasalazine,0,Sulfadiazine,0,
1267,Siler sulfadiazine,Silver sulfadiazine,Silver sulfadiazine,1,Sulfasalazine,0,Cholera vaccine,0,
1268,SiFvastatin,Simvastatin,Simvastatin,1,Rifabutin,0,Cefalexin,0,
1269,SHFvastatin,Simvastatin,Simvastatin,1,Nystatin,0,Cisplatin,0,
1270,Simvasttin,Simvastatin,Colistin,0,Simvastatin,1,Surfactant,0,
1271,Sodium calcium edetawte,Sodium calcium edetate,Sodium calcium edetate,1,Sodium stibogluconate,0,Lithium carbonate,0,
1272,Sodium calcium edettate,Sodium calcium edetate,Sodium calcium edetate,1,Sodium stibogluconate,0,Lithium carbonate,0,
1273,Sodyium chloride,Sodium chloride,Sodium chloride,1,Potassium chloride,0,Sodium nitrite,0,
1274,Sodium chloWide,Sodium chloride,Sodium chloride,1,Ketamine,0,Etoposide,0,
1275,SodiUm chloWide,Sodium chloride,Sodium chloride,1,Ketamine,0,Etoposide,0,
1276,Soium hydrogen carbonate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Ipratropium bromide,0,Lithium carbonate,0,
1277,Soium hydrogen carboate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Magnesium sulfate,0,Potassium chloride,0,
1278,Sodium hydrogen carbonHate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Sodium stibogluconate,0,Hydroxycarbamide,0,
1279,Sodium hydIrogen carbonHate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Sodium stibogluconate,0,Sodium calcium edetate,0,
1280,"Sodium lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium calcium edetate,0,Sodium stibogluconate,0,
1281,"Sodium lactae, compound slution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium calcium edetate,0,Sodium hydrogen carbonate,0,
1282,"Sodium lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium calcium edetate,0,Sodium stibogluconate,0,
1283,"Sodim lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium calcium edetate,0,Sodium stibogluconate,0,
1284,Sodiium nitrite,Sodium nitrite,Sodium nitrite,1,Caffeine citrate,0,Sodium chloride,0,
1285,SodiiumV nitrite,Sodium nitrite,Sodium nitrite,1,Caffeine citrate,0,Sodium chloride,0,
1286,Somium nitrite,Sodium nitrite,Sodium nitrite,1,Caffeine citrate,0,Sodium chloride,0,
1287,Sogium nitrite,Sodium nitrite,Sodium nitrite,1,Caffeine citrate,0,Sodium chloride,0,
1288,Sodium nitrcte,Sodium nitrite,Sodium nitrite,1,Sodium chloride,0,Caffeine citrate,0,
1289,Sodium nitrcCe,Sodium nitrite,Sodium nitrite,1,Phytomenadione,0,Ethionamide,0,
1290,Sodium nitroprsside,Sodium nitroprusside,Sodium nitroprusside,1,Sodium nitrite,0,Hyoscine hydrobromide,0,
1291,Sodium nitroprcsside,Sodium nitroprusside,Sodium nitroprusside,1,Sodium nitrite,0,Hyoscine hydrobromide,0,
1292,Sodiumanitroprcsside,Sodium nitroprusside,Sodium nitroprusside,1,Hyoscine hydrobromide,0,Sodium nitrite,0,
