Column1,Typo,Target,Match 1,Match 12,Match 2,Match 22,Match 3,Column4,Column5
1030,OxygeOxygen,Oxygen,Oxygen,1,IUD with progestogen,0,Oxytocin,0,
1031,Olxygen,Oxygen,Oxygen,1,Chloroxylenol,0,Oxytocin,0,
1032,OxygeOxygen,Oxygen,Oxygen,1,IUD with progestogen,0,Oxytocin,0,
1033,Oytocin,Oxytocin,Oxytocin,1,Clarithromycin,0,Flucytosine,0,
1034,OytociOytocin,Oxytocin,Oxytocin,1,Doxycycline,0,Dactinomycin,0,
1035,Oxystocin,Oxytocin,Oxytocin,1,Fosfomycin,0,Doxorubicin,0,
1036,OxytocCn,Oxytocin,Oxytocin,1,Doxycycline,0,Oxygen,0,
1037,P-amiEnosalicylic acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Salicylic acid,0,Acetic acid,0,
1038,pP-amiEnosalicylic acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Salicylic acid,0,Ascorbic acid,0,
1039,P-aminosalicyldc acid,P-aminosalicylic acid,P-aminosalicylic acid,1,Acetic acid,0,Valproic acid,0,
1040,Paclitael,Paclitaxel,Paclitaxel,1,Paracetamol,0,Ombitasvir/paritaprevir/ritonavir,0,
1041,PaclitFxel,Paclitaxel,Paclitaxel,1,Pyrantel,0,Praziquantel,0,
1042,PacOitFxel,Paclitaxel,Paclitaxel,1,Pyrantel,0,Praziquantel,0,
1043,Paliperdone,Paliperidone,Paliperidone,1,Risperidone,0,Haloperidol,0,
1044,Pliperdone,Paliperidone,Paliperidone,1,Risperidone,0,Biperiden,0,
1045,Pancreatic enzymePancreatic enzymes,Pancreatic enzymes,Pancreatic enzymes,1,Efavirenz,0,Acetic acid,0,
1046,Pancreatic enzymePancreaticenzymes,Pancreatic enzymes,Pancreatic enzymes,1,Efavirenz,0,Acetic acid,0,
1047,PanKcreatic enzymes,Pancreatic enzymes,Pancreatic enzymes,1,Urea,0,Efavirenz,0,
1048,Pjracetamol,Paracetamol,Paracetamol,1,Ethanol,0,Timolol,0,
1049,Promomycin,Paromomycin,Paromomycin,1,Fosfomycin,0,Azithromycin,0,
1050,ParNomomycin,Paromomycin,Paromomycin,1,Vancomycin,0,Azithromycin,0,
1051,ParNozmomycin,Paromomycin,Paromomycin,1,Plazomicin,0,Vancomycin,0,
1052,Pwromomycin,Paromomycin,Paromomycin,1,Fosfomycin,0,Streptomycin,0,
1053,PwromomyIin,Paromomycin,Paromomycin,1,Fosfomycin,0,Plazomicin,0,
1054,Pegaspaurgase,Pegaspargase,Pegaspargase,1,Asparaginase,0,Urea,0,
1055,Pegapargase,Pegaspargase,Pegaspargase,1,Asparaginase,0,Realgar,0,
1056,Pegaprgase,Pegaspargase,Pegaspargase,1,Asparaginase,0,Alteplase,0,
1057,Pegylated interfeqon-alpha-2a,Pegylated interferon-alpha-2a,Pegylated interferon-alpha-2a,1,Loratadine,0,Iodine,0,
1058,Pegylatey interfeqon-alpha-2a,Pegylated interferon-alpha-2a,Pegylated interferon-alpha-2a,1,Pyrantel,0,Fentanyl,0,
1059,Penicilamine,Penicillamine,Penicillamine,1,Calamine,0,Phenoxymethylpenicillin,0,
1060,PenicilaminPenicilamine,Penicillamine,Penicillamine,1,Calamine,0,Thiamine,0,
1061,Penicillmamine,Penicillamine,Penicillamine,1,Phenoxymethylpenicillin,0,Procaine benzylpenicillin,0,
1062,Penicilvamine,Penicillamine,Penicillamine,1,Phenoxymethylpenicillin,0,Benzathine benzylpenicillin,0,
1063,PeIicilvamine,Penicillamine,Penicillamine,1,Thiamine,0,Calamine,0,
1064,PentaTidine,Pentamidine,Pentamidine,1,Iodine,0,Ranitidine,0,
1065,PhntaTidine,Pentamidine,Pentamidine,1,Iodine,0,Ranitidine,0,
1066,PentamidinaPentamidine,Pentamidine,Pentamidine,1,Iodine,0,Gentamicin,0,
1067,PvntamidinaPentamidine,Pentamidine,Pentamidine,1,Iodine,0,Gentamicin,0,
1068,Pentamidie,Pentamidine,Pentamidine,1,Iodine,0,Loperamide,0,
1069,Pentmidie,Pentamidine,Pentamidine,1,Iodine,0,Ranitidine,0,
1070,Permethricn,Permethrin,Permethrin,1,Ergometrine,0,Pyrimethamine,0,
1071,Piermethricn,Permethrin,Permethrin,1,Ivermectin,0,Ergometrine,0,
1072,Permmethrin,Permethrin,Permethrin,1,Ergometrine,0,Pyrimethamine,0,
1073,Pertbussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Meningococcal meningitis vaccine,0,Haemophilus influenzae type b vaccine,0,
1074,PertbussiWs vaccine,Pertussis vaccine,Pertussis vaccine,1,Japanese encephalitis vaccine,0,Tick-borne encephalitis vaccine,0,
1075,PerJtussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Tick-borne encephalitis vaccine,0,Japanese encephalitis vaccine,0,
1076,PerJussis vaccine,Pertussis vaccine,Pertussis vaccine,1,Japanese encephalitis vaccine,0,Human papilloma virus (HPV) vaccine,0,
1077,PhenobarbitVl,Phenobarbital,Phenobarbital,1,Enalapril,0,Phenytoin,0,
1078,PhenobaYbital,Phenobarbital,Phenobarbital,1,Phenoxymethylpenicillin,0,Phenytoin,0,
1079,PhcnobaYbital,Phenobarbital,Phenobarbital,1,Paclitaxel,0,Phenoxymethylpenicillin,0,
1080,Phenonxymethylpenicillin,Phenoxymethylpenicillin,Phenoxymethylpenicillin,1,Penicillamine,0,Benzylpenicillin,0,
1081,Phenonmxymethylpenicillin,Phenoxymethylpenicillin,Phenoxymethylpenicillin,1,Penicillamine,0,Benzylpenicillin,0,
1082,Pheytoin,Phenytoin,Phenytoin,1,Phytomenadione,0,Oxytocin,0,
1083,Phytoin,Phenytoin,Phenytoin,1,Phytomenadione,0,Oxytocin,0,
1084,Phezytoin,Phenytoin,Phenytoin,1,Phytomenadione,0,Oxytocin,0,
1085,Chezytoin,Phenytoin,Phenytoin,1,Cefazolin,0,Carbetocin,0,
1086,Pvhytomenadione,Phytomenadione,Phytomenadione,1,Mesna,0,Methadone,0,
1087,PvhytomenadioOne,Phytomenadione,Phytomenadione,1,Mesna,0,Naloxone,0,
1088,Phytomenadiose,Phytomenadione,Phytomenadione,1,Mesna,0,Phenytoin,0,
1089,Phytomonadiose,Phytomenadione,Phytomenadione,1,Condoms,0,Phenytoin,0,
1090,Piocarpine,Pilocarpine,Pilocarpine,1,Lidocaine,0,Procarbazine,0,
1091,Piperacillian/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Ampicillin,0,Amoxicillin,0,
1092,PiperaTcillian/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Ampicillin,0,Amoxicillin,0,
1093,Piperacillin/taDobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Ampicillin,0,Cloxacillin,0,
1094,Piperacillino/tazobactam,Piperacillin/tazobactam,Piperacillin/tazobactam,1,Ampicillin,0,Amoxicillin,0,
1095,PlateletPPlatelets,Platelets,Platelets,1,Alteplase,0,Pyrantel,0,
1096,Platslets,Platelets,Platelets,1,Levonorgestrel-releasing implant,0,Alteplase,0,
1097,PlatsletePlatslets,Platelets,Platelets,1,Alteplase,0,Oxaliplatin,0,
1098,Plazoicin,Plazomicin,Plazomicin,1,Clofazimine,0,Lamotrigine,0,
1099,PlazoiciPlazoicin,Plazomicin,Plazomicin,1,Cisplatin,0,Clofazimine,0,
1100,Plazomcin,Plazomicin,Plazomicin,1,Paromomycin,0,Azithromycin,0,
1101,Pazomcin,Plazomicin,Plazomicin,1,Paromomycin,0,Azithromycin,0,
1102,PoKdophyllum resin,Podophyllum resin,Podophyllum resin,1,Fluorescein,0,Retinol,0,
1103,Poliomyelitis vaccinze,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Pertussis vaccine,0,BCG vaccine,0,
1104,Poliomyelitais vaccinze,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Rabies vaccine,0,Tetanus vaccine,0,
1105,Poliomyelitis vaKccine,Poliomyelitis vaccine,Poliomyelitis vaccine,1,Pertussis vaccine,0,BCG vaccine,0,
1106,olymyxin B,Polymyxin B,Polymyxin B,1,Hepatitis B vaccine,0,Haemophilus influenzae type b vaccine,0,
1107,aPolymyxin B,Polymyxin B,Polymyxin B,1,Haemophilus influenzae type b vaccine,0,Hepatitis B vaccine,0,
1108,olymyxin B,Polymyxin B,Polymyxin B,1,Hepatitis B vaccine,0,Haemophilus influenzae type b vaccine,0,
1109,Potassiumbchloride,Potassium chloride,Potassium chloride,1,Potassium iodide,0,Sodium chloride,0,
1110,PotIssium iodide,Potassium iodide,Potassium iodide,1,Potassium chloride,0,Iodine,0,
1111,Ptassium iodide,Potassium iodide,Potassium iodide,1,Potassium chloride,0,Iodine,0,
1112,Potassium permangante,Potassium permanganate,Potassium permanganate,1,Potassium iodide,0,Potassium chloride,0,
1113,Potassium ermangante,Potassium permanganate,Potassium permanganate,1,Potassium iodide,0,Potassium chloride,0,
1114,Pvidone iodine,Povidone iodine,Povidone iodine,1,Iodine,0,Codeine,0,
1115,vidone iodine,Povidone iodine,Povidone iodine,1,Iodine,0,Lamivudine/zidovudine,0,
1116,Povidone iodinPovidone iodine,Povidone iodine,Iodine,0,Povidone iodine,1,Codeine,0,
1117,Povidne iodine,Povidone iodine,Povidone iodine,1,Iodine,0,Codeine,0,
1118,Povidne ioine,Povidone iodine,Povidone iodine,1,Iodine,0,Pyridoxine,0,
1119,PraziquantRl,Praziquantel,Praziquantel,1,Pyrantel,0,Proguanil,0,
1120,Paziquantel,Praziquantel,Praziquantel,1,Pyrantel,0,Paclitaxel,0,
1121,Pziquantel,Praziquantel,Praziquantel,1,Pyrantel,0,Primaquine,0,
1122,PrednisolonfPrednisolone,Prednisolone,Prednisolone,1,Methylprednisolone,0,Varenicline,0,
1123,PrednisoionfPrednisolone,Prednisolone,Prednisolone,1,Methylprednisolone,0,Iodine,0,
1124,PrednisoMlone,Prednisolone,Prednisolone,1,Methylprednisolone,0,Spironolactone,0,
1125,PrimaquiIne,Primaquine,Primaquine,1,Quinine,0,Pyrimethamine,0,
1126,QPrimaquiIne,Primaquine,Primaquine,1,Quinine,0,Pyrimethamine,0,
1127,Primaquiye,Primaquine,Primaquine,1,Dihydroartemisinin/piperaquine phosphate,0,Pyrimethamine,0,
1128,Procaine benzylpenicillirn,Procaine benzylpenicillin,Procaine benzylpenicillin,1,Benzylpenicillin,0,Benzathine benzylpenicillin,0,
1129,PIrocaine benzylpenicillin,Procaine benzylpenicillin,Procaine benzylpenicillin,1,Benzylpenicillin,0,Benzathine benzylpenicillin,0,
1130,Pocarbazine,Procarbazine,Procarbazine,1,Dacarbazine,0,Carbamazepine,0,
1131,ProgesteroTne vaginal ring,Progesterone vaginal ring,Progesterone vaginal ring,1,Testosterone,0,Estradiol cypionate/medroxyprogesterone acetate,0,
1132,Progesterone vaginal rzng,Progesterone vaginal ring,Progesterone vaginal ring,1,Estradiol cypionate/medroxyprogesterone acetate,0,Testosterone,0,
1133,zrogesterone vaginal rzng,Progesterone vaginal ring,Progesterone vaginal ring,1,Testosterone,0,Abiraterone,0,
1134,Progvuanil,Proguanil,Proguanil,1,Tioguanine,0,Propranolol,0,
1135,wProgvuanil,Proguanil,Proguanil,1,Tioguanine,0,Propranolol,0,
1136,Propool,Propofol,Propofol,1,Propranolol,0,Spironolactone,0,
1137,Proool,Propofol,Propofol,1,Bisoprolol,0,Propranolol,0,
1138,Proprfol,Propofol,Propofol,1,Propranolol,0,Melarsoprol,0,
1139,PropCfol,Propofol,Propofol,1,Propranolol,0,Bupropion,0,
1140,Prpranolol,Propranolol,Propranolol,1,Propofol,0,Bisoprolol,0,
1141,Prranolol,Propranolol,Propranolol,1,Bisoprolol,0,Pyrantel,0,
1142,PropSanolol,Propranolol,Propranolol,1,Propofol,0,Proguanil,0,
1143,PropSanodol,Propranolol,Propranolol,1,Propofol,0,Proguanil,0,
1144,PTropranolol,Propranolol,Propranolol,1,Propofol,0,Bisoprolol,0,
1145,PropyltGiouracil,Propylthiouracil,Propylthiouracil,1,Urea,0,Proguanil,0,
1146,PropyltGiouaacil,Propylthiouracil,Propylthiouracil,1,Proguanil,0,Propofol,0,
1147,Propyylthiouracil,Propylthiouracil,Propylthiouracil,1,Urea,0,Propofol,0,
1148,Pjropylthiouracil,Propylthiouracil,Propylthiouracil,1,Urea,0,Propofol,0,
1149,ProsNtaglandin E1,Prostaglandin E1,Prostaglandin E1,1,Iodine,0,Pyridostigmine,0,
1150,ProstagIlandin E1,Prostaglandin E1,Prostaglandin E1,1,Proguanil,0,Iodine,0,
1151,ProstagIlanding E1,Prostaglandin E1,Prostaglandin E1,1,Iodine,0,Proguanil,0,
1152,Prostaglanin E1,Prostaglandin E1,Prostaglandin E1,1,Tioguanine,0,Pyridostigmine,0,
1153,Prostalanin E1,Prostaglandin E1,Prostaglandin E1,1,Calamine,0,Procarbazine,0,
1154,Protamine suHfate,Protamine sulfate,Protamine sulfate,1,Ketamine,0,Dopamine,0,
1155,ProtamiPe sulfate,Protamine sulfate,Protamine sulfate,1,Zinc sulfate,0,Barium sulfate,0,
1156,Prussian bQlue,Prussian blue,Prussian blue,1,Primaquine,0,Pertussis vaccine,0,
1157,Prussin blue,Prussian blue,Prussian blue,1,Desmopressin,0,Primaquine,0,
1158,Pussin blue,Prussian blue,Prussian blue,1,Haemophilus influenzae type b vaccine,0,Fluorescein,0,
1159,Prusian blue,Prussian blue,Prussian blue,1,Proguanil,0,Primaquine,0,
1160,Pyrcantel,Pyrantel,Pyrantel,1,Praziquantel,0,Procaine benzylpenicillin,0,
1161,Pyrcanztel,Pyrantel,Pyrantel,1,Praziquantel,0,Procaine benzylpenicillin,0,
1162,PyrantUl,Pyrantel,Pyrantel,1,Praziquantel,0,Proguanil,0,
1163,PyraniUl,Pyrantel,Pyrantel,1,Proguanil,0,Pyrazinamide,0,
1164,Pyrntel,Pyrantel,Pyrantel,1,Praziquantel,0,Azathioprine,0,
1165,yrntel,Pyrantel,Pyrantel,1,Irinotecan,0,Praziquantel,0,
1166,Pyazinamide,Pyrazinamide,Pyrazinamide,1,Isoniazid/pyrazinamide/rifampicin,0,Ethambutol/isoniazid/pyrazinamide/rifampicin,0,
1167,Pyrazinavide,Pyrazinamide,Pyrazinamide,1,Isoniazid/pyrazinamide/rifampicin,0,Ethambutol/isoniazid/pyrazinamide/rifampicin,0,
1168,Pyridostinmine,Pyridostigmine,Pyridostigmine,1,Pyridoxine,0,Thiamine,0,
1169,Pyridostinmiye,Pyridostigmine,Pyridostigmine,1,Pyridoxine,0,Pyrazinamide,0,
1170,Pyridostiqmine,Pyridostigmine,Pyridostigmine,1,Pyridoxine,0,Thiamine,0,
1171,PyridUstiqmine,Pyridostigmine,Pyridostigmine,1,Thiamine,0,Pyrimethamine,0,
1172,Pyridostigmiine,Pyridostigmine,Pyridostigmine,1,Pyridoxine,0,Neostigmine,0,
1173,Pyridostigmtiine,Pyridostigmine,Pyridostigmine,1,Pyridoxine,0,Neostigmine,0,
1174,PNridoxine,Pyridoxine,Pyridoxine,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Risperidone,0,
1175,PSridoxine,Pyridoxine,Pyridoxine,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Pyridostigmine,0,
1176,Pyrdoxine,Pyridoxine,Pyridoxine,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Pyridostigmine,0,
1177,PyrdoxinPyrdoxine,Pyridoxine,Pyridoxine,1,Digoxin,0,Iodine,0,
1178,PyrimethaminWPyrimethamine,Pyrimethamine,Pyrimethamine,1,Ketamine,0,Thiamine,0,
1179,PyrXmethamine,Pyrimethamine,Pyrimethamine,1,Thiamine,0,Sulfadoxine/pyrimethamine,0,
1180,PyrXTethamine,Pyrimethamine,Pyrimethamine,1,Thiamine,0,Ketamine,0,
1181,Quinixe,Quinine,Quinine,1,Artesunate/mefloquine,0,Hydroxychloroquine,0,
1182,Quinne,Quinine,Quinine,1,Artesunate/mefloquine,0,Hydroxychloroquine,0,
1183,Quininse,Quinine,Quinine,1,Hydroxychloroquine,0,Bedaquiline,0,
1184,abies vaccine,Rabies vaccine,Rabies vaccine,1,Japanese encephalitis vaccine,0,Yellow fever vaccine,0,
1185,abis vaccine,Rabies vaccine,Rabies vaccine,1,Haemophilus influenzae type b vaccine,0,Meningococcal meningitis vaccine,0,
1186,Rbies vaccine,Rabies vaccine,Rabies vaccine,1,Meningococcal meningitis vaccine,0,Japanese encephalitis vaccine,0,
1187,Rbes vaccine,Rabies vaccine,Rabies vaccine,1,Haemophilus influenzae type b vaccine,0,Tick-borne encephalitis vaccine,0,
1188,Raltegtavir,Raltegravir,Raltegravir,1,Dolutegravir,0,Realgar,0,
1189,RaltYegravir,Raltegravir,Raltegravir,1,Dolutegravir,0,Dolutegravir/lamivudine/tenofovir,0,
1190,RaltYegrakvir,Raltegravir,Raltegravir,1,Dolutegravir,0,Dolutegravir/lamivudine/tenofovir,0,
1191,RaltegrKavir,Raltegravir,Raltegravir,1,Dolutegravir,0,Dolutegravir/lamivudine/tenofovir,0,
1192,Ranitidne,Ranitidine,Ranitidine,1,Rifapentine,0,Nitrofurantoin,0,
1193,Ranitiuine,Ranitidine,Ranitidine,1,Oxamniquine,0,Rifapentine,0,
1194,Rantidine,Ranitidine,Ranitidine,1,Iodine,0,Loratadine,0,
1195,RasburicasRasburicase,Rasburicase,Rasburicase,1,Asparaginase,0,Cytarabine,0,
1196,RasburicasRasburicse,Rasburicase,Rasburicase,1,Cytarabine,0,Asparaginase,0,
1197,Rasfburicase,Rasburicase,Rasburicase,1,Asparaginase,0,Isoflurane,0,
1198,ReaVlgar,Realgar,Realgar,1,Urea,0,Raltegravir,0,
1199,ReYalgar,Realgar,Realgar,1,Urea,0,Raltegravir,0,
1200,ReYalgQar,Realgar,Realgar,1,Urea,0,Raltegravir,0,
1201,Red bloog cells,Red blood cells,Red blood cells,1,Levonorgestrel,0,Whole blood,0,
1202,Red blooDd cells,Red blood cells,Red blood cells,1,Whole blood,0,Iodine,0,
1203,Jetinol,Retinol,Retinol,1,Ethanol,0,Spectinomycin,0,
1204,JetKnol,Retinol,Retinol,1,Ethanol,0,Fentanyl,0,
1205,Rexinol,Retinol,Retinol,1,All-trans retinoic acid,0,Allopurinol,0,
1206,RCxinol,Retinol,Retinol,1,Allopurinol,0,Levothyroxine,0,
1207,Rho(DD immune globulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Antivenom immunoglobulin,0,
1208,Rho(DD immune glozulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Antivenom immunoglobulin,0,
1209,Rho(D) immune cglobulin,Rho(D) immune globulin,Rho(D) immune globulin,1,Normal immunoglobulin,0,Antivenom immunoglobulin,0,
1210,RibavHirin,Ribavirin,Ribavirin,1,Riboflavin,0,Ritonavir,0,
1211,eRibavirin,Ribavirin,Ribavirin,1,Riboflavin,0,Ritonavir,0,
1212,eRibaviXrin,Ribavirin,Ribavirin,1,Riboflavin,0,Ritonavir,0,
1213,RiboDlavin,Riboflavin,Riboflavin,1,Ribavirin,0,Carboplatin,0,
1214,RiboDlaoin,Riboflavin,Riboflavin,1,Carboplatin,0,Ribavirin,0,
1215,RiboflaXvin,Riboflavin,Riboflavin,1,Griseofulvin,0,Ribavirin,0,
1216,RiboflaXviVn,Riboflavin,Riboflavin,1,Ribavirin,0,Griseofulvin,0,
1217,Riboflavtn,Riboflavin,Riboflavin,1,Carboplatin,0,Griseofulvin,0,
1218,RiboflaItn,Riboflavin,Riboflavin,1,Carboplatin,0,Griseofulvin,0,
1219,ifabutin,Rifabutin,Rifabutin,1,Ibrutinib,0,Rifapentine,0,
1220,RifabutifRifabutin,Rifabutin,Rifabutin,1,Ibrutinib,0,Rifapentine,0,
1221,RifabutifRifadutin,Rifabutin,Rifabutin,1,Rifapentine,0,Primaquine,0,
1222,Rifampiucin,Rifampicin,Rifampicin,1,Isoniazid/pyrazinamide/rifampicin,0,Isoniazid/rifampicin,0,
1223,RifamVpiucin,Rifampicin,Rifampicin,1,Isoniazid/pyrazinamide/rifampicin,0,Ethambutol/isoniazid/rifampicin,0,
1224,RifapenUtine,Rifapentine,Rifapentine,1,Isoniazid/rifapentine,0,Rifabutin,0,
1225,RifawpenUtine,Rifapentine,Rifapentine,1,Isoniazid/rifapentine,0,Rifabutin,0,
1226,Rifapntine,Rifapentine,Rifapentine,1,Isoniazid/rifapentine,0,Rifabutin,0,
1227,RispeZidone,Risperidone,Risperidone,1,Paliperidone,0,Rifapentine,0,
1228,RispXZidone,Risperidone,Risperidone,1,Paliperidone,0,Iodine,0,
1229,RisperidonARisperidone,Risperidone,Risperidone,1,Paliperidone,0,Biperiden,0,
1230,RIitonavir,Ritonavir,Ritonavir,1,Lopinavir/ritonavir,0,Ombitasvir/paritaprevir/ritonavir,0,
1231,Ritonuavir,Ritonavir,Ritonavir,1,Ombitasvir/paritaprevir/ritonavir,0,Atazanavir/ritonavir,0,
1232,RSitonuavir,Ritonavir,Ritonavir,1,Atazanavir/ritonavir,0,Lopinavir/ritonavir,0,
1233,Ritodnavir,Ritonavir,Ritonavir,1,Ombitasvir/paritaprevir/ritonavir,0,Atazanavir/ritonavir,0,
1234,Rituximab,Rituximab,Rituximab,1,Trastuzumab,0,Nivolumab,0,
1235,Ritunimab,Rituximab,Rituximab,1,Trastuzumab,0,Imatinib,0,
1236,Rituxiab,Rituximab,Rituximab,1,Emtricitabine/tenofovir,0,Efavirenz/emtricitabine/tenofovir,0,
1237,Rituxmab,Rituximab,Rituximab,1,Trastuzumab,0,Nivolumab,0,
1238,Rotavirus vaccinRotavirus vaccine,Rotavirus vaccine,Rotavirus vaccine,1,Mumps vaccine,0,BCG vaccine,0,
1239,Rotavirus vaccinRotavirs vaccine,Rotavirus vaccine,Varicella vaccine,0,Poliomyelitis vaccine,0,Influenza vaccine,0,
1240,Rotavirs vaccine,Rotavirus vaccine,Rotavirus vaccine,1,Human papilloma virus (HPV) vaccine,0,Tick-borne encephalitis vaccine,0,
1241,Rotavirus vacIine,Rotavirus vaccine,Rotavirus vaccine,1,Rabies vaccine,0,Tetanus vaccine,0,
1242,Rubellae vaccine,Rubella vaccine,Rubella vaccine,1,Tick-borne encephalitis vaccine,0,Meningococcal meningitis vaccine,0,
1243,Rubellae vacRcine,Rubella vaccine,Rubella vaccine,1,Varicella vaccine,0,Rabies vaccine,0,
1244,Rubeplla vaccine,Rubella vaccine,Rubella vaccine,1,Japanese encephalitis vaccine,0,Human papilloma virus (HPV) vaccine,0,
1245,Rubella vaccne,Rubella vaccine,Rubella vaccine,1,Varicella vaccine,0,Rabies vaccine,0,
1246,albutamol,Salbutamol,Salbutamol,1,Ethambutol,0,Albendazole,0,
1247,abutamol,Salbutamol,Salbutamol,1,Ethambutol/isoniazid/rifampicin,0,Ethambutol/isoniazid/pyrazinamide/rifampicin,0,
1248,SalbutamoSalbutamol,Salbutamol,Salbutamol,1,Glutaral,0,Coal tar,0,
1249,SalbtamoSalbutamol,Salbutamol,Salbutamol,1,Ethambutol,0,Glutaral,0,
1250,Salicylc acid,Salicylic acid,Salicylic acid,1,Amoxicillin/clavulanic acid,0,Acetylsalicylic acid,0,
1251,Salicylc aciSalicylc acid,Salicylic acid,Zoledronic acid,0,Ascorbic acid,0,Folic acid,0,
1252,Salicyllic acid,Salicylic acid,Salicylic acid,1,Amoxicillin/clavulanic acid,0,Folic acid,0,
1253,Selenium sulfMde,Selenium sulfide,Selenium sulfide,1,Magnesium sulfate,0,Barium sulfate,0,
1254,Selenium shlfMde,Selenium sulfide,Selenium sulfide,1,Sodium chloride,0,Magnesium sulfate,0,
1255,Selenium sGlfide,Selenium sulfide,Selenium sulfide,1,Sodium chloride,0,Lenalidomide,0,
1256,SennQa,Senna,Senna,1,Norethisterone enantate,0,Mesna,0,
1257,SAennQa,Senna,Senna,1,Benznidazole,0,Rifapentine,0,
1258,enna,Senna,Senna,1,Glecaprevir/pibrentasvir,0,Fluphenazine,0,
1259,ena,Senna,Enalapril,0,Phytomenadione,0,Norethisterone enantate,0,
1260,Sena,Senna,Senna,1,Glecaprevir/pibrentasvir,0,Fluphenazine,0,
1261,Seertraline,Sertraline,Sertraline,1,Tetracycline,0,Tetracaine,0,
1262,ESertraline,Sertraline,Sertraline,1,Tetracycline,0,Tetracaine,0,
1263,Silver iamine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Fluoride,0,Thiamine,0,
1264,Silver dicamine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Fluoride,0,Thiamine,0,
1265,Silver diCmine fluoride,Silver diamine fluoride,Silver diamine fluoride,1,Fluoride,0,Fluorescein,0,
1266,Sglver sulfadiazine,Silver sulfadiazine,Silver sulfadiazine,1,Sulfadiazine,0,Diazoxide,0,
1267,Siler sulfadiazine,Silver sulfadiazine,Silver sulfadiazine,1,Sulfadiazine,0,Diazoxide,0,
1268,SiFvastatin,Simvastatin,Simvastatin,1,Nystatin,0,Rifabutin,0,
1269,SHFvastatin,Simvastatin,Simvastatin,1,Nystatin,0,Dasatinib,0,
1270,Simvasttin,Simvastatin,Simvastatin,1,Imatinib,0,Erythropoiesis-stimulating agents,0,
1271,Sodium calcium edetawte,Sodium calcium edetate,Sodium calcium edetate,1,Calcium,0,Sodium chloride,0,
1272,Sodium calcium edettate,Sodium calcium edetate,Sodium calcium edetate,1,Calcium,0,Sodium nitrite,0,
1273,Sodyium chloride,Sodium chloride,Sodium chloride,1,Glucose with sodium chloride,0,Methylthioninium chloride,0,
1274,Sodium chloWide,Sodium chloride,Sodium chloride,1,Sodium hydrogen carbonate,0,Glucose with sodium chloride,0,
1275,SodiUm chloWide,Sodium chloride,Sodium chloride,1,Sodium hydrogen carbonate,0,Glucose with sodium chloride,0,
1276,Soium hydrogen carbonate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Lithium carbonate,0,Carboplatin,0,
1277,Soium hydrogen carboate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Carboplatin,0,Lithium carbonate,0,
1278,Sodium hydrogen carbonHate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Heparin sodium,0,Sodium chloride,0,
1279,Sodium hydIrogen carbonHate,Sodium hydrogen carbonate,Sodium hydrogen carbonate,1,Heparin sodium,0,Sodium chloride,0,
1280,"Sodium lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium chloride,0,Suramin sodium,0,
1281,"Sodium lactae, compound slution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium thiosulfate,0,Sodium nitrite,0,
1282,"Sodium lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Sodium chloride,0,Suramin sodium,0,
1283,"Sodim lactae, compound solution","Sodium lactate, compound solution","Sodium lactate, compound solution",1,Lugol's solution,0,Suramin sodium,0,
1284,Sodiium nitrite,Sodium nitrite,Sodium nitrite,1,Sodium nitroprusside,0,Sodium thiosulfate,0,
1285,SodiiumV nitrite,Sodium nitrite,Sodium nitrite,1,Sodium nitroprusside,0,Sodium chloride,0,
1286,Somium nitrite,Sodium nitrite,Sodium nitrite,1,Sodium nitroprusside,0,Sodium thiosulfate,0,
1287,Sogium nitrite,Sodium nitrite,Sodium nitrite,1,Sodium nitroprusside,0,Sodium thiosulfate,0,
1288,Sodium nitrcte,Sodium nitrite,Sodium nitrite,1,Sodium stibogluconate,0,Glucose with sodium chloride,0,
1289,Sodium nitrcCe,Sodium nitrite,Glucose with sodium chloride,0,Sodium calcium edetate,0,Sodium stibogluconate,0,
1290,Sodium nitroprsside,Sodium nitroprusside,Sodium nitroprusside,1,"Sodium lactate, compound solution",0,Sodium nitrite,0,
